文件	行号	形态	原片段	修复后
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	34	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	36	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	45	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	51	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	57	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	60	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	60	supsub	⁵	$^{5}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	60	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	60	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	62	supsub	⁵	$^{5}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	62	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	67	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	67	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	68	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	72	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	74	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	75	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	84	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	84	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	86	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	86	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	86	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	86	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	95	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	99	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	104	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	129	supsub	⁴	$^{4}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	129	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	129	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	131	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	144	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	152	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	155	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	156	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	156	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	167	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	167	supsub	₈	$_{8}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	169	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	178	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	186	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	187	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	188	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	190	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	190	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	191	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	191	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	193	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/05_neutrinos_exotic_particles.md	194	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	13	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	24	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	24	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	29	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	38	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	53	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	61	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	73	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	73	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	73	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	73	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	76	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	98	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	100	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	100	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	100	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	170	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	171	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	172	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	173	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	174	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	174	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	174	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/06_magnetic_fields_constraints.md	174	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	18	supsub	₋₁⁺¹	$_{-1}^{+1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	20	supsub	₋₁⁺¹	$_{-1}^{+1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	63	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	63	supsub	ⁿ	$^{n}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	82	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	82	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	95	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	95	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	106	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	106	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	110	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	111	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	137	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	137	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	137	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	137	supsub	³	$^{3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	139	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	143	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	143	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	147	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	147	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	152	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	160	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	162	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	162	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	163	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	163	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	170	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	170	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	170	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/07_source_search_transport.md	170	supsub	³	$^{3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	27	supsub	₂	$_{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	74	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	120	supsub	⁻²·³	$^{-2.3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	120	skip	±⁰·⁵	⁰·⁵
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	126	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	126	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	134	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	134	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	141	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	145	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	145	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	149	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	149	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	152	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	152	supsub	³	$^{3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	152	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	156	supsub	³	$^{3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	157	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	175	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	180	supsub	⁵	$^{5}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/08_acceleration_sources.md	180	supsub-decimal	0^{19}$·$^{5}$	0^{19.5}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	16	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	16	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	29	supsub	⁰	$^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	47	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	61	supsub	₋	$_{-}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	66	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	67	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	77	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	78	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	86	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	87	supsub	³	$^{3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	93	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	94	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	104	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	104	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	105	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	105	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	125	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	174	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	174	supsub	²	$^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	174	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	174	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	174	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	175	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	175	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	181	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	181	supsub	²	$^{2}$
