文件	行号	形态	原片段	修复后
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	131	form2	$\pi$⁰	$\pi^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	132	form2	$\pi$⁰	$\pi^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	132	form2	$\Phi$_N	$\Phi_{\rm N}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	135	form2	$\nu$_$\mu$	$\nu_\mu$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	137	form2	$\nu$_$\mu$	$\nu_\mu$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	138	form2	$\pi$⁰	$\pi^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	140	form2	$\nu$_e	$\nu_{\rm e}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	141	form2	$\nu$_$\mu$	$\nu_\mu$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	141	form2	$\nu$_e	$\nu_{\rm e}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	146	form2	$\pi$⁰	$\pi^{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	146	form2	$\Phi$_N	$\Phi_{\rm N}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	147	form2	$\Phi$_N	$\Phi_{\rm N}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	174	form1	1.2×$10^{-46}$	$1.2\times10^{-46}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	181	form1	1.2×$10^{-21}$	$1.2\times10^{-21}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	189	form1	1×$10^{35}$	$1\times10^{35}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	205	form2	$\eta$⁻¹	$\eta^{\rm -1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	219	form2	$\eta$²	$\eta^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	220	form2	$\eta$³	$\eta^{3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/09_topdown_basic_fragmentation.md	242	form2	$\Lambda$^ch_eff	$\Lambda^{\rm ch}_{\rm eff}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	30	form2	$\xi$_s	$\xi_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	30	form2	$\rho$_s	$\rho_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	32	form2	$\xi$_s	$\xi_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	32	form2	$\rho$_s	$\rho_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	33	form2	$\xi$_s	$\xi_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	38	form2	$\rho$_s	$\rho_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	40	form2	$\rho$_s	$\rho_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	41	form2	$\rho$_s	$\rho_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	51	form2	$\rho$_s	$\rho_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	66	form2	$\Omega$₀	$\Omega_{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	67	form1	~4.6×$10^{-6}$	$~4.6\times10^{-6}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	67	form2	$\Omega$₀	$\Omega_{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	68	form2	$\Omega$₀	$\Omega_{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	74	form2	$\eta$⁻¹	$\eta^{\rm -1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	80	form2	$\xi$_s⁴	$\xi_{\rm s4}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	81	form2	$\xi$_s	$\xi_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	116	form2	$\eta$⁻¹	$\eta^{\rm -1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	117	form2	$\tau$_debris	$\tau_{\rm debris}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	117	form2	$\tau$_grav	$\tau_{\rm grav}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	129	form1	2.8×$10^{-5}$	$2.8\times10^{-5}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	129	form2	$\eta$₁₆	$\eta_{16}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	131	form2	$\eta$₁₆	$\eta_{16}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	137	form2	$\omega$_cas	$\omega_{\rm cas}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	138	form1	2×$10^{-6}$	$2\times10^{-6}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	138	form2	$\omega$_cas	$\omega_{\rm cas}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	142	form1	9.6×$10^{-6}$	$9.6\times10^{-6}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	142	form2	$\eta$₁₆²	$\eta_{162}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	149	form1	9.2×$10^{12}$	$9.2\times10^{12}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	149	form1	1.2×$10^{15}$	$1.2\times10^{15}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	150	form1	2.8×$10^{-5}$	$2.8\times10^{-5}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	150	form2	$\eta$₁₆	$\eta_{16}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	151	form1	6.7×$10^{-4}$	$6.7\times10^{-4}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	162	form1	3.1×$10^{13}$	$3.1\times10^{13}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	168	form2	$\Omega$₀	$\Omega_{0}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	169	form1	2.4×$10^{6}$	$2.4\times10^{6}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	207	form2	$\pi$²	$\pi^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	207	form2	$\alpha$_em	$\alpha_{\rm em}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	207	form2	$\gamma$_em	$\gamma_{\rm em}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	208	form2	$\gamma$_em	$\gamma_{\rm em}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	241	form1	2.8×$10^{-5}$	$2.8\times10^{-5}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	241	form2	$\eta$₁₆	$\eta_{16}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	242	form1	9.6×$10^{-6}$	$9.6\times10^{-6}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	242	form2	$\eta$₁₆²	$\eta_{162}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	243	form1	9.2×$10^{12}$	$9.2\times10^{12}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	243	form1	1.2×$10^{15}$	$1.2\times10^{15}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	245	form2	$\pi$²	$\pi^{2}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	245	form2	$\alpha$_em	$\alpha_{\rm em}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/10_cosmic_strings.md	245	form2	$\gamma$_em	$\gamma_{\rm em}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	28	form2	$\eta$_s⁻¹	$\eta_{\rm s-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	32	form2	$\eta$_s	$\eta_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	32	form2	$\eta$_$\sigma$	$\eta_\sigma$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	41	form2	$\eta$_s	$\eta_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	42	form2	$\eta$_s	$\eta_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	43	form2	$\eta$_s	$\eta_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	43	form2	$\eta$_$\sigma$	$\eta_\sigma$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	47	form2	$\tau$_v⁻¹	$\tau_{\rm v-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	48	form2	$\eta$_$\sigma$	$\eta_\sigma$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	53	form2	$\eta$_s	$\eta_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	53	form2	$\eta$_$\sigma$	$\eta_\sigma$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	64	form2	$\alpha$_e	$\alpha_{\rm e}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	64	form2	$\alpha$_e	$\alpha_{\rm e}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	81	form1	1.7×$10^{-8}$	$1.7\times10^{-8}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	81	form2	$\Omega$_M	$\Omega_{\rm M}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	81	form2	$\xi$_f	$\xi_{\rm f}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	82	form2	$\xi$_f	$\xi_{\rm f}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	86	form1	4×$10^{-3}$	$4\times10^{-3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	86	form2	$\Omega$_M	$\Omega_{\rm M}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	87	form2	$\xi$_f	$\xi_{\rm f}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	143	form2	$\tau$_v⁻¹	$\tau_{\rm v-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	144	form2	$\eta$_s	$\eta_{\rm s}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	144	form2	$\eta$_$\sigma$	$\eta_\sigma$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	148	form1	1.7×$10^{-8}$	$1.7\times10^{-8}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	148	form2	$\Omega$_M	$\Omega_{\rm M}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	148	form2	$\xi$_f	$\xi_{\rm f}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	149	form1	4×$10^{-3}$	$4\times10^{-3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/11_monopoles_vortons_necklaces.md	149	form2	$\Omega$_M	$\Omega_{\rm M}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	92	form1	3×$10^{-6}$	$3\times10^{-6}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	94	form1	5.7×$10^{20}$	$5.7\times10^{20}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	94	form1	3×$10^{-6}$	$3\times10^{-6}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	106	form2	$\Lambda$_QCD⁻¹	$\Lambda_{\rm QCD-1}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	149	form2	$\Omega$_X	$\Omega_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	153	form2	$\Omega$_X	$\Omega_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	157	form1	3×$10^{-13}$	$3\times10^{-13}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	157	form2	$\Omega$_X	$\Omega_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	157	form2	$\Omega$_CDM	$\Omega_{\rm CDM}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	157	form2	$\rho$_CDM^H	$\rho_{\rm CDM}^{\rm H}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	163	form2	$\Omega$_CDM	$\Omega_{\rm CDM}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	182	form1	2.8×$10^{21}$	$2.8\times10^{21}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	182	form2	$\tau$_X	$\tau_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	182	form2	$\Omega$_X	$\Omega_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	184	form1	3×$10^{21}$	$3\times10^{21}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	184	form2	$\Omega$_X	$\Omega_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	184	form2	$\tau$_X	$\tau_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	185	form2	$\tau$_X	$\tau_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	185	form2	$\tau$_X	$\tau_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	186	form1	3×$10^{-12}$	$3\times10^{-12}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	186	form2	$\tau$_X	$\tau_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	186	form2	$\Omega$_X	$\Omega_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	187	form2	$\tau$_X	$\tau_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	239	form1	2.8×$10^{21}$	$2.8\times10^{21}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	239	form2	$\tau$_X	$\tau_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	239	form2	$\Omega$_X	$\Omega_{\rm X}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	242	form2	$\Omega$_CDM	$\Omega_{\rm CDM}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	244	form1	5.7×$10^{20}$	$5.7\times10^{20}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/12_xparticles_special_models.md	250	form1	4×$10^{19}$	$4\times10^{19}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	27	form2	$\gamma$^cas	$\gamma^{\rm cas}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	27	form2	$\omega$_cas	$\omega_{\rm cas}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	36	form1	4.9×$10^{4}$	$4.9\times10^{4}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	37	form1	2×$10^{3}$	$2\times10^{3}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	50	form1	4.5×$10^{-6}$	$4.5\times10^{-6}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	50	form2	$\omega$_cas	$\omega_{\rm cas}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	79	form1	~4×$10^{19}$	$~4\times10^{19}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	100	form2	$Q_{0}$^EHECR	$Q_{0}^{\rm EHECR}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	101	form1	2.2×$10^{-23}$	$2.2\times10^{-23}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	101	form2	$\omega$_cas	$\omega_{\rm cas}$
02_cosmic-ray-origins/0001_bhattacharjee-sigl-2000/literature_analysis/13_constraints_on_td.md	101	form2	$Q_{0}$^EM	$Q_{0}^{\rm EM}$
